@relation my_relation
@attribute 1_attr_chunk_1 numeric      % real name: 'chunk_1'
@attribute 2_attr_chunk1_2 numeric      % real name: 'chunk1-2'
@attribute 3_attr_chunk1_2_3 numeric      % real name: 'chunk1-2-3'
@attribute 4_attr_chunk1_2_3_4 numeric      % real name: 'chunk1-2-3-4'
@attribute 5_attr_chunk1_2_3_4_5_6_7_8_9_10 numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10'
@attribute 6_attr_chunk1_2_3_4_5_6_7_8_9_10_negative numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10-negative'
@attribute categories {0,1}
@data
0.170373090786, 0.174292854276, 0.167607729422, 0.165988679601, 0.163394632132, 0.158338530886, 1 chunk1_2_subject933_txt
0.155874954641, 0.225876333251, 0.158114471096, 0.154159643684, 0.151462047507, 0.154509059564, 1 chunk1_2_subject96_txt
0.15805314206, 0.157414349016, 0.204843666197, 0.154479704383, 0.157925125447, 0.167277688753, 1 chunk1_2_3_subject1199_txt
0.167036691236, 0.163659817348, 0.175515485404, 0.166041984265, 0.16398159587, 0.163759613809, 1 chunk1_2_3_subject1201_txt
0.169764851845, 0.166705219568, 0.173266891392, 0.165746273762, 0.163598899101, 0.160913438156, 1 chunk1_2_3_subject1361_txt
0.170406320457, 0.168494922116, 0.178518261831, 0.163565719202, 0.164544947697, 0.154466178285, 1 chunk1_2_3_subject1457_txt
0.163351236589, 0.163367098962, 0.180280410898, 0.165795351733, 0.162014588277, 0.165186250194, 1 chunk1_2_3_subject1542_txt
0.16616236504, 0.165010515629, 0.187229761417, 0.166081839678, 0.16045314152, 0.155058097455, 1 chunk1_2_3_subject1555_txt
0.164265524262, 0.16354200332, 0.172488912423, 0.161858131851, 0.162783760877, 0.175055052308, 1 chunk1_2_3_subject1605_txt
0.161802040046, 0.159397606358, 0.215027667622, 0.161285878396, 0.15823261366, 0.144251917365, 1 chunk1_2_3_subject1637_txt
0.16934385581, 0.16640776604, 0.185706985281, 0.165554692312, 0.166834816067, 0.146148580695, 1 chunk1_2_3_subject1839_txt
0.164007459727, 0.164046244378, 0.178997014234, 0.166179714845, 0.164351329991, 0.162412953544, 1 chunk1_2_3_subject1879_txt
0.169963301565, 0.167493874909, 0.176495706525, 0.166146520745, 0.164745639426, 0.155151365015, 1 chunk1_2_3_subject1979_txt
0.162302358962, 0.162157109523, 0.183842412938, 0.160322182178, 0.159888220307, 0.171481053133, 1 chunk1_2_3_subject2037_txt
0.165568424885, 0.162317983967, 0.171660596021, 0.165537922225, 0.165702267234, 0.169207291705, 1 chunk1_2_3_subject2219_txt
0.167333737722, 0.166239874117, 0.17217468326, 0.164339693833, 0.161013726051, 0.168892166988, 1 chunk1_2_3_subject2252_txt
0.160147353705, 0.160117909555, 0.161486110608, 0.18675128831, 0.160301049921, 0.171191282349, 1 chunk1_2_3_4_subject2382_txt
0.169069587875, 0.166609438124, 0.167157548422, 0.170685771764, 0.167820732248, 0.158653031541, 1 chunk1_2_3_4_subject2415_txt
0.161744053523, 0.165170515984, 0.162838396531, 0.18762780667, 0.159410513222, 0.163203665417, 1 chunk1_2_3_4_subject2440_txt
0.160425614037, 0.162705148282, 0.16273252722, 0.186258421217, 0.160772274942, 0.16710107791, 1 chunk1_2_3_4_subject2704_txt
0.162388429038, 0.159288462185, 0.162231758977, 0.181258448627, 0.162683831243, 0.172143854063, 1 chunk1_2_3_4_subject2712_txt
0.169378167781, 0.169451114929, 0.169554873978, 0.17271672902, 0.163157541756, 0.155737585545, 1 chunk1_2_3_4_subject2871_txt
0.164560656548, 0.161184031379, 0.161765848079, 0.176045775107, 0.165818961948, 0.170620067164, 1 chunk1_2_3_4_subject3125_txt
0.162500018808, 0.163609274118, 0.160811143222, 0.191542809488, 0.163060829172, 0.158472301572, 1 chunk1_2_3_4_subject3336_txt
0.171660735902, 0.163376624366, 0.164163024994, 0.18286377611, 0.163294914256, 0.154636800122, 1 chunk1_2_3_4_subject3364_txt
0.15990911112, 0.160991560083, 0.160115756234, 0.197763219776, 0.161115211169, 0.160101351478, 1 chunk1_2_3_4_subject3670_txt
0.169092756123, 0.164698204964, 0.162973485916, 0.169363168288, 0.166609958415, 0.167257483924, 1 chunk1_2_3_4_subject3902_txt
0.168783640335, 0.164530031908, 0.164302630608, 0.170748098071, 0.165797184792, 0.165833555669, 1 chunk1_2_3_4_subject4359_txt
0.168103817689, 0.167009930611, 0.165867182887, 0.174756480749, 0.16607870016, 0.158179572138, 1 chunk1_2_3_4_subject4493_txt
0.167683989058, 0.165741573022, 0.167267730505, 0.170866544242, 0.165465769864, 0.162970035066, 1 chunk1_2_3_4_subject4630_txt
0.172769001503, 0.166530201154, 0.165972821092, 0.167083730929, 0.171772468936, 0.155868369665, 1 chunk1_2_3_4_5_6_7_8_9_10_subject4675_txt
0.161604073485, 0.163479559226, 0.164288246364, 0.160424862433, 0.183139378932, 0.167058646406, 1 chunk1_2_3_4_5_6_7_8_9_10_subject4879_txt
0.167392444945, 0.165513440486, 0.167417391972, 0.166496906312, 0.167732628678, 0.16544180635, 1 chunk1_2_3_4_5_6_7_8_9_10_subject5080_txt
0.164472292661, 0.161395523686, 0.162039482383, 0.164849826047, 0.171998822646, 0.175238634939, 1 chunk1_2_3_4_5_6_7_8_9_10_subject5537_txt
0.166326471814, 0.163790284691, 0.168170412488, 0.163580287699, 0.179344650042, 0.158783863795, 1 chunk1_2_3_4_5_6_7_8_9_10_subject5649_txt
0.150366598691, 0.150762039159, 0.148666336277, 0.162321024144, 0.197364762602, 0.190513758231, 1 chunk1_2_3_4_5_6_7_8_9_10_subject5723_txt
0.164922981066, 0.162231226162, 0.163145872236, 0.166015611606, 0.191751190191, 0.151930142582, 1 chunk1_2_3_4_5_6_7_8_9_10_subject5936_txt
0.157651020864, 0.154677461073, 0.160075392836, 0.156411233657, 0.211205687154, 0.159976456407, 1 chunk1_2_3_4_5_6_7_8_9_10_subject6101_txt
0.170934627685, 0.170084464766, 0.166284925178, 0.166389613432, 0.168098440426, 0.158203907282, 1 chunk1_2_3_4_5_6_7_8_9_10_subject6146_txt
0.156815793667, 0.158029936812, 0.158067304825, 0.159857587258, 0.19525193498, 0.171973043026, 1 chunk1_2_3_4_5_6_7_8_9_10_subject6150_txt
0.16648373428, 0.163969107954, 0.166196619772, 0.168801694293, 0.17317080722, 0.16137373746, 1 chunk1_2_3_4_5_6_7_8_9_10_subject6494_txt
0.166493704287, 0.165290748458, 0.163496608483, 0.163835248607, 0.176320289038, 0.164558542079, 1 chunk1_2_3_4_5_6_7_8_9_10_subject6760_txt
0.156653759287, 0.156696412574, 0.159034779636, 0.159026649624, 0.211559161356, 0.157025836673, 1 chunk1_2_3_4_5_6_7_8_9_10_subject7042_txt
0.166765665444, 0.162293025552, 0.162921275429, 0.165702525815, 0.18455825503, 0.157755810104, 1 chunk1_2_3_4_5_6_7_8_9_10_subject7133_txt
0.163195743866, 0.165540659647, 0.161989649844, 0.165764911305, 0.165607188408, 0.177896276941, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1015_txt
0.165647258734, 0.164858109997, 0.164263122956, 0.166092032615, 0.169551569682, 0.169582562972, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1032_txt
0.161965688162, 0.15986092036, 0.162458224824, 0.156729027636, 0.158589126977, 0.200385310438, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1033_txt
0.132199024374, 0.140045076475, 0.127381273212, 0.143986661442, 0.15715575937, 0.299213877469, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1094_txt
0.164981770761, 0.164921249271, 0.158556073826, 0.168759887055, 0.165062535523, 0.177713741846, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1184_txt
0.164525275049, 0.166942229144, 0.158649333231, 0.160505503013, 0.163841688608, 0.185528892933, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1185_txt
0.165322335293, 0.163326061206, 0.16592871304, 0.162776615092, 0.163765331271, 0.178874442072, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1208_txt
0.164164225615, 0.162402220395, 0.166435806715, 0.160660763944, 0.161974824516, 0.184353221048, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject122_txt
0.16131537736, 0.16623546517, 0.167577369282, 0.159518067424, 0.157678578324, 0.187664923604, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1249_txt
0.162678334248, 0.16664344887, 0.168087959422, 0.164800713146, 0.161306193648, 0.176476895052, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1280_txt
0.164352235437, 0.159852205332, 0.161838246763, 0.164375693119, 0.164364014403, 0.185210509324, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1317_txt
0.164430925424, 0.163240786528, 0.164810014913, 0.164982013096, 0.164170749379, 0.178358768145, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1318_txt
0.170526053916, 0.169774110226, 0.170385701262, 0.1658074684, 0.162334416869, 0.161167361006, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1324_txt
0.164277238545, 0.160704195228, 0.164247830612, 0.166760014165, 0.168975614013, 0.175030110989, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1354_txt
0.163343490334, 0.161983173771, 0.164659724144, 0.157200324012, 0.158138221661, 0.194663592626, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject138_txt
0.158476630498, 0.158504192176, 0.155180700525, 0.163433194471, 0.164782814016, 0.199614604262, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1405_txt
0.165365585748, 0.165271667578, 0.162409632393, 0.163985599313, 0.164165542481, 0.178796340743, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1446_txt
0.165236779801, 0.16350961615, 0.163087827324, 0.161961707914, 0.164324681164, 0.181871639724, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1458_txt
0.165068231693, 0.166664695303, 0.164441997203, 0.163680755687, 0.166141231667, 0.173997639094, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1464_txt
0.161830828801, 0.160264092364, 0.159426009312, 0.163489109507, 0.159677112939, 0.195305206619, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1473_txt
0.160463176427, 0.163491020033, 0.161298498447, 0.160650521641, 0.16103738253, 0.193050104732, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1485_txt
0.165541537621, 0.163739885873, 0.165874601137, 0.166998560886, 0.165228459675, 0.1726109837, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1490_txt
0.162722199219, 0.167814851539, 0.170108349231, 0.164987057468, 0.16236020028, 0.172000944163, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1519_txt
0.16450838414, 0.161268787302, 0.162336080969, 0.161330347588, 0.163825677683, 0.18672240865, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1529_txt
0.165512517731, 0.166832221122, 0.165078842888, 0.166685506115, 0.165566070165, 0.170319837225, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1541_txt
0.159743767745, 0.166966583093, 0.16622854634, 0.162562772791, 0.161172746621, 0.183319148383, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1576_txt
0.157168092718, 0.158393860884, 0.158949131059, 0.158943601383, 0.16353051624, 0.203005932904, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1598_txt
0.164249082332, 0.163849948425, 0.165298907394, 0.161002341036, 0.16433012775, 0.181261060644, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1632_txt
0.164737819076, 0.16636614045, 0.165194560843, 0.167418369188, 0.164742751441, 0.171534757257, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1642_txt
0.164916173055, 0.164717574172, 0.163757194594, 0.161530334053, 0.162285689032, 0.182784737679, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1687_txt
0.164962751279, 0.163132577163, 0.169614377863, 0.162206289534, 0.162917188362, 0.177157995161, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1691_txt
0.158073200443, 0.157320662945, 0.163912891243, 0.156941835637, 0.160407798032, 0.20333404328, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1727_txt
0.160284354225, 0.159025114385, 0.160234423518, 0.161260032164, 0.157849949015, 0.20133421868, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1752_txt
0.158393467498, 0.154449421806, 0.155812001357, 0.154087992513, 0.171630465449, 0.205619544414, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject176_txt
0.168357615953, 0.163022999998, 0.167897979082, 0.163795243475, 0.162108455774, 0.174811565775, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1805_txt
0.166432258755, 0.164025005165, 0.168457265809, 0.168905954307, 0.165736166736, 0.166438450003, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1811_txt
0.16301687853, 0.16229783796, 0.161227087261, 0.163535674556, 0.167928807341, 0.181987893393, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1846_txt
0.168744887285, 0.164062306546, 0.166600722506, 0.165921240162, 0.163897496996, 0.170767621089, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1885_txt
0.162047539335, 0.165059332842, 0.1624547458, 0.164044777293, 0.163322353793, 0.18306468232, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1905_txt
0.156141968376, 0.155655243385, 0.155917164253, 0.160888659271, 0.163483403163, 0.207904083899, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1906_txt
0.146307187436, 0.147475468876, 0.146116862068, 0.150044357908, 0.148819898905, 0.261227214286, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1909_txt
0.159763421426, 0.160903770378, 0.161812303286, 0.159256765637, 0.158520363391, 0.199731822792, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1917_txt
0.164812464936, 0.164844359846, 0.162279601053, 0.160156188151, 0.160923898816, 0.186974555577, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject1939_txt
0.166690210152, 0.162280280242, 0.165924705496, 0.152792657833, 0.169952057907, 0.182353749198, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2003_txt
0.164467121974, 0.164244785505, 0.161498317509, 0.164186715665, 0.166196781985, 0.179400055565, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2006_txt
0.165877249323, 0.164839160343, 0.166009186316, 0.163995408258, 0.163250586248, 0.176022544334, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2071_txt
0.168211161711, 0.16378761557, 0.164733534675, 0.162809360657, 0.163034411642, 0.177417135687, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2077_txt
0.165946224135, 0.158730892535, 0.15012033224, 0.159750803677, 0.165624379472, 0.199815664432, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2082_txt
0.164033423931, 0.161243489269, 0.162721939575, 0.163395374675, 0.170002415663, 0.178597055195, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2091_txt
0.161341458734, 0.16508005446, 0.159595199026, 0.16375162967, 0.164650841412, 0.185574768297, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2141_txt
0.166170654207, 0.161506514524, 0.162390134718, 0.16830558556, 0.170687808957, 0.170934923434, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2259_txt
0.160734851257, 0.161894589692, 0.160704955537, 0.163448172722, 0.162238191594, 0.190971898992, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2339_txt
0.17027657376, 0.166073224807, 0.171315449495, 0.164729246645, 0.160084037612, 0.167516279767, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2371_txt
0.164298509443, 0.162160685895, 0.162480004101, 0.161453478159, 0.159006767391, 0.190592291637, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2384_txt
0.160654713513, 0.159961097356, 0.156108345161, 0.162706293139, 0.16905321815, 0.191510243452, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2418_txt
0.15908551893, 0.158610781872, 0.161175300164, 0.165080632892, 0.179394388562, 0.176648975195, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2449_txt
0.156148251825, 0.161191264344, 0.162246324518, 0.15870411832, 0.158519279665, 0.203179068802, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2450_txt
0.15554145886, 0.155454825561, 0.156716097784, 0.163657653209, 0.168433589245, 0.200189724013, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject246_txt
0.15706466961, 0.160728633898, 0.155650037599, 0.162258567508, 0.162768106857, 0.201522072158, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2460_txt
0.171605206622, 0.167591922389, 0.167217683545, 0.166036820622, 0.161931537632, 0.165611870176, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2466_txt
0.137257119062, 0.141726717662, 0.13502024635, 0.147174099086, 0.173403234965, 0.265401748993, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2472_txt
0.157123967272, 0.160681105274, 0.160025699478, 0.16726006234, 0.164225837714, 0.190676084112, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2521_txt
0.170484122469, 0.165218114322, 0.168912157048, 0.169534487188, 0.162506091781, 0.163340530508, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2585_txt
0.167853747581, 0.163466662198, 0.168124573286, 0.165773998198, 0.162591778991, 0.172183473478, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2590_txt
0.158668761252, 0.159115300947, 0.162747271137, 0.160805954, 0.159965256822, 0.198687796972, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2597_txt
0.164791351123, 0.162021156837, 0.163329297775, 0.1638463077, 0.170596854063, 0.175408805655, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2605_txt
0.151279663153, 0.157709445287, 0.156312953954, 0.158654220362, 0.154999651929, 0.221034369861, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2818_txt
0.16587038151, 0.16423110627, 0.167668163241, 0.170591784595, 0.169034931811, 0.162599202981, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2843_txt
0.164630558021, 0.163805359956, 0.164664159737, 0.16041737631, 0.168042199378, 0.178436353075, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2888_txt
0.167822576996, 0.167125366767, 0.171054648425, 0.175667235812, 0.157672451014, 0.160652298755, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2892_txt
0.163086291339, 0.164525640332, 0.161815653579, 0.161643280821, 0.16316927099, 0.185752648377, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2894_txt
0.15820539224, 0.161657624268, 0.155566616097, 0.16824566739, 0.17002058009, 0.186298839814, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2959_txt
0.160129429555, 0.164195394263, 0.161304445354, 0.162721453713, 0.16888568824, 0.182758435793, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2984_txt
0.162306932649, 0.161222083135, 0.157652643492, 0.161657823703, 0.164991421578, 0.192162485595, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject2992_txt
0.160317669073, 0.160444414436, 0.155985449568, 0.164948568728, 0.1705165185, 0.187781079082, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3014_txt
0.151492067262, 0.154960394284, 0.151664274984, 0.16461018714, 0.166773222925, 0.210492380884, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3109_txt
0.157201935359, 0.153029130782, 0.155823765703, 0.150244459173, 0.164244962939, 0.219440524243, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3136_txt
0.167013923544, 0.169314090681, 0.162103008498, 0.163564294963, 0.165857220146, 0.172142130383, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3168_txt
0.167067209943, 0.170885898277, 0.167703976229, 0.166631989128, 0.161840921114, 0.165864903056, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject318_txt
0.166153876725, 0.157010705267, 0.162448085331, 0.166952648575, 0.164837693364, 0.182591061154, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3192_txt
0.166754167849, 0.165822756605, 0.169727220864, 0.167361317801, 0.162721666032, 0.167607804251, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3210_txt
0.147936764902, 0.142529203534, 0.139521468866, 0.170729369002, 0.179220462625, 0.220058196988, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3236_txt
0.164483823468, 0.163851365347, 0.166372122067, 0.162558468976, 0.163109812871, 0.179617694329, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3267_txt
0.164124834707, 0.164733568505, 0.16405293141, 0.165868949303, 0.166307571921, 0.174906637765, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3286_txt
0.158341689953, 0.159632284541, 0.156349424184, 0.163902534643, 0.164734131249, 0.197033200127, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3330_txt
0.171528702991, 0.166750462334, 0.165762530986, 0.16673776479, 0.156956922938, 0.172257156856, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3333_txt
0.157501331135, 0.158551559214, 0.158831161785, 0.156334035479, 0.162541962295, 0.206227279014, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3389_txt
0.165200822241, 0.165796791881, 0.163288051569, 0.163531922303, 0.165880804789, 0.176295775518, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3392_txt
0.162929876482, 0.163535756033, 0.162404216874, 0.166864638489, 0.164918432578, 0.179341277327, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3418_txt
0.157543002439, 0.161931881312, 0.149670827594, 0.165352402515, 0.164815753115, 0.200679999105, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3422_txt
0.168200395452, 0.163935026801, 0.161979869767, 0.167144699986, 0.166612410048, 0.172121440468, 0 chunk1_2_3_4_5_6_7_8_9_10_negative_subject3431_txt
